orden_id,cliente_id,tienda_id,vendedor_id,fecha_orden,estado_orden,metodo_pago,moneda,total_bruto,descuento_total,impuesto_total,total_neto
10700,39,1,2,2025-10-16,COMPLETADA,Transferencia,PEN,4307.82,0.0,775.41,5083.23
10084,80,4,1,2025-10-16,COMPLETADA,Efectivo,PEN,446.04,66.91,68.24,447.37
10347,64,4,1,2025-10-17,COMPLETADA,Yape/Plin,PEN,4307.82,0.0,775.41,5083.23
10536,61,1,2,2025-10-17,COMPLETADA,Efectivo,PEN,5805.5,419.24,969.53,6355.79
10720,30,5,3,2025-10-17,COMPLETADA,Tarjeta,PEN,6830.2,1024.53,1045.02,6850.69
10202,19,1,2,2025-10-18,COMPLETADA,Transferencia,PEN,1958.69,0.0,352.56,2311.25
10529,25,5,3,2025-10-18,COMPLETADA,Yape/Plin,PEN,550.0,55.0,89.1,584.1
10713,14,4,11,2025-10-18,COMPLETADA,Tarjeta,PEN,6830.2,0.0,1229.44,8059.64
10424,5,5,3,2025-10-18,COMPLETADA,Tarjeta,PEN,6454.35,674.35,1040.4,6820.4
10154,8,5,3,2025-10-19,COMPLETADA,Tarjeta,PEN,8168.96,512.26,1378.21,9034.91
10575,6,4,1,2025-10-21,COMPLETADA,Tarjeta,PEN,4400.0,440.0,712.8,4672.8
10386,45,4,1,2025-10-22,COMPLETADA,Efectivo,PEN,500.42,0.0,90.08,590.5
10527,38,4,11,2025-10-24,PENDIENTE,Transferencia,PEN,8718.28,350.0,1506.29,9874.57
10264,23,5,3,2025-10-24,COMPLETADA,Yape/Plin,PEN,7815.1,220.0,1367.12,8962.22
10466,3,2,10,2025-10-25,COMPLETADA,Transferencia,PEN,6830.2,1024.53,1045.02,6850.69
10180,14,2,5,2025-10-25,COMPLETADA,Transferencia,PEN,10245.3,0.0,1844.15,12089.45
10888,14,2,10,2025-10-25,COMPLETADA,Tarjeta,PEN,3500.0,0.0,630.0,4130.0
10024,20,4,11,2025-10-25,COMPLETADA,Yape/Plin,PEN,10500.0,0.0,1890.0,12390.0
10330,42,1,2,2025-10-26,COMPLETADA,Yape/Plin,PEN,4307.82,430.78,697.87,4574.91
10242,29,2,10,2025-10-28,COMPLETADA,Tarjeta,PEN,2609.14,0.0,469.65,3078.79
10367,38,3,9,2025-10-30,COMPLETADA,Yape/Plin,PEN,12323.08,782.74,2077.26,13617.6
10412,2,1,2,2025-11-01,COMPLETADA,Yape/Plin,PEN,3092.08,309.21,500.92,3283.79
10090,43,3,7,2025-11-02,COMPLETADA,Efectivo,PEN,6915.1,341.51,1183.25,7756.84
10695,2,4,1,2025-11-02,COMPLETADA,Transferencia,PEN,1958.69,293.8,299.68,1964.57
10770,66,5,3,2025-11-04,COMPLETADA,Transferencia,PEN,3415.1,512.26,522.51,3425.35
10717,36,5,12,2025-11-04,COMPLETADA,Transferencia,PEN,4307.82,0.0,775.41,5083.23
10391,9,1,2,2025-11-05,COMPLETADA,Tarjeta,PEN,3500.0,0.0,630.0,4130.0
10430,20,2,5,2025-11-06,COMPLETADA,Tarjeta,PEN,2200.0,220.0,356.4,2336.4
10685,22,5,12,2025-11-07,COMPLETADA,Tarjeta,PEN,1000.84,0.0,180.15,1180.99
10817,48,3,9,2025-11-08,COMPLETADA,Tarjeta,PEN,4808.24,480.82,778.94,5106.36
10308,39,4,11,2025-11-08,COMPLETADA,Yape/Plin,PEN,500.42,75.06,76.56,501.92
10006,75,3,8,2025-11-10,COMPLETADA,Yape/Plin,PEN,4495.66,449.57,728.3,4774.39
10199,22,1,2,2025-11-11,COMPLETADA,Transferencia,PEN,550.0,0.0,99.0,649.0
10054,33,3,7,2025-11-12,COMPLETADA,Efectivo,PEN,550.0,0.0,99.0,649.0
10896,61,4,11,2025-11-13,COMPLETADA,Yape/Plin,PEN,946.46,94.64,153.33,1005.15
10636,74,2,10,2025-11-13,COMPLETADA,Transferencia,PEN,4495.66,224.78,768.76,5039.64
10098,45,1,2,2025-11-14,ANULADA,Transferencia,PEN,8327.84,0.0,1499.02,9826.86
10132,16,4,11,2025-11-14,COMPLETADA,Yape/Plin,PEN,10027.42,782.74,1664.04,10908.72
10645,58,2,6,2025-11-14,COMPLETADA,Efectivo,PEN,3415.1,0.0,614.72,4029.82
10546,2,1,2,2025-11-14,ANULADA,Transferencia,PEN,1958.69,97.93,334.94,2195.7
10285,64,2,4,2025-11-16,COMPLETADA,Tarjeta,PEN,7150.0,385.0,1217.7,7982.7
10183,63,5,12,2025-11-17,COMPLETADA,Efectivo,PEN,2609.14,260.91,422.68,2770.91
10646,57,3,9,2025-11-17,COMPLETADA,Transferencia,PEN,6507.82,0.0,1171.41,7679.23
10302,8,2,6,2025-11-17,COMPLETADA,Transferencia,PEN,3146.46,229.66,525.02,3441.82
10570,71,2,4,2025-11-18,COMPLETADA,Transferencia,PEN,1958.69,195.87,317.31,2080.13
10435,37,5,3,2025-11-19,PENDIENTE,Yape/Plin,PEN,10168.28,495.0,1741.19,11414.47
10018,35,5,3,2025-11-19,COMPLETADA,Transferencia,PEN,7000.0,0.0,1260.0,8260.0
10480,76,2,6,2025-11-19,COMPLETADA,Transferencia,PEN,446.04,0.0,80.29,526.33
10148,78,5,3,2025-11-20,COMPLETADA,Transferencia,PEN,13299.14,449.57,2312.92,15162.49
10214,15,2,4,2025-11-21,COMPLETADA,Tarjeta,PEN,3500.0,0.0,630.0,4130.0
10684,18,4,1,2025-11-24,COMPLETADA,Transferencia,PEN,1958.69,97.93,334.94,2195.7
10623,21,2,4,2025-11-24,COMPLETADA,Yape/Plin,PEN,4307.82,646.17,659.1,4320.75
10530,12,5,12,2025-11-24,COMPLETADA,Yape/Plin,PEN,9437.36,494.17,1609.77,10552.96
10776,78,4,11,2025-11-25,COMPLETADA,Yape/Plin,PEN,6695.66,449.57,1124.3,7370.39
10745,57,2,10,2025-11-25,COMPLETADA,Tarjeta,PEN,10500.0,0.0,1890.0,12390.0
10528,71,1,2,2025-11-25,COMPLETADA,Transferencia,PEN,550.0,82.5,84.15,551.65
10518,69,3,8,2025-11-25,COMPLETADA,Tarjeta,PEN,3500.0,350.0,567.0,3717.0
10816,55,2,6,2025-11-26,COMPLETADA,Yape/Plin,PEN,550.0,55.0,89.1,584.1
10839,17,4,11,2025-11-27,COMPLETADA,Yape/Plin,PEN,3415.1,170.75,583.98,3828.33
10657,49,3,9,2025-11-27,COMPLETADA,Yape/Plin,PEN,4495.66,224.78,768.76,5039.64
10125,18,1,2,2025-11-28,COMPLETADA,Efectivo,PEN,3917.38,195.87,669.87,4391.38
10462,41,3,9,2025-11-28,COMPLETADA,Yape/Plin,PEN,12342.52,1350.0,1978.65,12971.17
10892,7,2,4,2025-11-28,COMPLETADA,Tarjeta,PEN,6507.82,646.17,1055.1,6916.75
10352,59,5,3,2025-11-28,COMPLETADA,Yape/Plin,PEN,1958.69,0.0,352.56,2311.25
10197,7,1,2,2025-11-29,COMPLETADA,Efectivo,PEN,500.42,0.0,90.08,590.5
10840,6,5,3,2025-11-29,COMPLETADA,Transferencia,PEN,4941.7,0.0,889.51,5831.21
10000,77,1,2,2025-12-01,COMPLETADA,Efectivo,PEN,9541.32,899.13,1555.59,10197.78
10338,54,2,4,2025-12-01,COMPLETADA,Tarjeta,PEN,13299.14,0.0,2393.85,15692.99
10606,78,2,6,2025-12-02,COMPLETADA,Yape/Plin,PEN,3500.0,350.0,567.0,3717.0
10088,60,4,1,2025-12-02,COMPLETADA,Tarjeta,PEN,4392.08,0.0,790.57,5182.65
10314,20,1,2,2025-12-03,COMPLETADA,Tarjeta,PEN,446.04,22.3,76.27,500.01
10895,31,2,6,2025-12-05,COMPLETADA,Transferencia,PEN,3500.0,0.0,630.0,4130.0
10544,30,3,7,2025-12-05,COMPLETADA,Tarjeta,PEN,550.0,55.0,89.1,584.1
10760,77,2,10,2025-12-05,COMPLETADA,Tarjeta,PEN,5615.1,341.51,949.25,6222.84
10342,41,4,11,2025-12-05,COMPLETADA,Efectivo,PEN,8707.82,1086.17,1371.9,8993.55
10423,42,4,1,2025-12-05,COMPLETADA,Tarjeta,PEN,6024.24,903.63,921.71,6042.32
10873,2,3,7,2025-12-05,COMPLETADA,Yape/Plin,PEN,5045.66,674.35,786.84,5158.15
10106,8,2,10,2025-12-06,COMPLETADA,Efectivo,PEN,4307.82,215.39,736.64,4829.07
10418,68,2,10,2025-12-06,PENDIENTE,Transferencia,PEN,4808.24,646.17,749.18,4911.25
10426,67,2,10,2025-12-07,COMPLETADA,Efectivo,PEN,4495.66,674.35,687.84,4509.15
10035,33,4,11,2025-12-07,COMPLETADA,Efectivo,PEN,2508.69,125.43,428.99,2812.25
10363,21,1,2,2025-12-08,COMPLETADA,Efectivo,PEN,4050.0,552.5,629.55,4127.05
10005,61,4,11,2025-12-08,COMPLETADA,Tarjeta,PEN,3415.1,170.75,583.98,3828.33
10592,51,2,10,2025-12-10,COMPLETADA,Yape/Plin,PEN,4495.66,224.78,768.76,5039.64
10186,23,5,3,2025-12-11,COMPLETADA,Transferencia,PEN,3500.0,175.0,598.5,3923.5
10201,17,4,1,2025-12-11,COMPLETADA,Tarjeta,PEN,4857.82,27.5,869.46,5699.78
10885,10,1,2,2025-12-12,COMPLETADA,Tarjeta,PEN,6915.1,512.26,1152.51,7555.35
10195,48,4,11,2025-12-12,COMPLETADA,Tarjeta,PEN,7550.0,1077.5,1165.05,7637.55
10411,3,4,1,2025-12-12,COMPLETADA,Tarjeta,PEN,4307.82,430.78,697.87,4574.91
10427,70,2,10,2025-12-13,COMPLETADA,Efectivo,PEN,3500.0,0.0,630.0,4130.0
10158,29,3,9,2025-12-14,COMPLETADA,Tarjeta,PEN,996.04,44.6,171.26,1122.7
10222,42,3,8,2025-12-18,COMPLETADA,Tarjeta,PEN,5358.24,320.43,906.81,5944.62
10755,7,2,10,2025-12-18,COMPLETADA,Yape/Plin,PEN,5253.64,696.11,820.36,5377.89
10211,2,2,10,2025-12-19,PENDIENTE,Yape/Plin,PEN,500.42,25.02,85.57,560.97
10058,40,3,8,2025-12-20,COMPLETADA,Transferencia,PEN,3415.1,0.0,614.72,4029.82
10598,60,4,1,2025-12-23,PENDIENTE,Efectivo,PEN,7827.42,1174.11,1197.6,7850.91
10119,18,5,3,2025-12-23,COMPLETADA,Efectivo,PEN,7827.42,782.74,1268.04,8312.72
10625,7,4,11,2025-12-24,PENDIENTE,Tarjeta,PEN,5749.9,0.0,1034.98,6784.88
10525,5,3,8,2025-12-25,COMPLETADA,Efectivo,PEN,500.42,0.0,90.08,590.5
10861,70,1,2,2025-12-25,COMPLETADA,Transferencia,PEN,7026.94,466.8,1180.83,7740.97
10240,43,4,1,2025-12-26,COMPLETADA,Transferencia,PEN,7418.28,220.0,1295.69,8493.97
10439,38,2,4,2025-12-26,COMPLETADA,Efectivo,PEN,3058.69,207.93,513.14,3363.9
10445,5,3,8,2025-12-27,COMPLETADA,Transferencia,PEN,2200.0,110.0,376.2,2466.2
10220,36,1,2,2025-12-29,ANULADA,Efectivo,PEN,11327.42,525.0,1944.44,12746.86
10459,74,4,1,2025-12-29,COMPLETADA,Efectivo,PEN,1100.0,0.0,198.0,1298.0
10414,3,1,2,2025-12-30,ANULADA,Yape/Plin,PEN,3415.1,0.0,614.72,4029.82
10718,69,5,3,2025-12-30,COMPLETADA,Tarjeta,PEN,3415.1,0.0,614.72,4029.82
10269,29,5,12,2025-12-31,ANULADA,Yape/Plin,PEN,1000.84,150.13,153.13,1003.84
10454,69,1,2,2025-12-31,COMPLETADA,Tarjeta,PEN,4050.0,350.0,666.0,4366.0
10763,69,2,10,2025-12-31,COMPLETADA,Tarjeta,PEN,8991.32,1348.7,1375.67,9018.29
10775,20,2,5,2025-12-31,COMPLETADA,Yape/Plin,PEN,2609.14,0.0,469.65,3078.79
